,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
AC133644.2,-0.2356625653838985,0.6022122484967349,-0.0102439444175217,-0.3568385913690262,-0.3798179583506981,-0.3904893594840711,-0.3904893594840711,-0.3317814580662908,-0.3764464575117958,-0.3785538718380148,-0.3770556410446855,0.1534164684245382,0.0391894943927667,-0.3844131711677651,-0.3904893594840711,-0.3881472045568232,4.105976528501938,-0.2190689299861697,-0.2912968676710745
CTLA4,-0.372326617207391,0.3372941947710189,-0.1646947497693687,-0.2139836582476432,-0.3204174505416332,-0.393032576840526,-0.3545857771379223,-0.3328930738875576,-0.3856167198114923,-0.3691368931351499,-0.3676475362344753,-0.3718180005156047,1.1305594077086107,-0.3838667068262927,-0.2669009208993783,-0.3883114121891278,3.962045358323776,-0.3693483761306779,-0.3753184914291645
LINC01943,-0.4034322444959383,0.7176093361927405,0.0481077206515185,-0.3474891134164108,-0.3359791558543906,-0.4215367597950197,-0.4215367597950197,-0.383147998889476,-0.3527516951210055,-0.2544624880836172,-0.3594224298031762,-0.3713613149216882,0.6564764400848411,-0.4019761801435408,-0.2504020012584212,-0.4063966902336071,4.0058110618038,-0.3196969554368997,-0.3984127714846883
CCR4,-0.3386609235993699,0.8851555618098188,-0.2080906562505739,-0.3714888123508921,-0.3745407331444613,-0.3957958471938412,-0.1343782183183916,-0.3901221098052904,-0.3882904631428783,-0.3564005818506895,-0.3834579089290192,-0.3698329294016608,0.4930915399409416,-0.3883736991616837,-0.1616039755308757,-0.3934260059792444,4.006254815401437,-0.3532248116570375,-0.3768142408362873
TNFRSF4,-0.4139541705968957,0.3111356922357341,-0.4051115993053271,-0.4073627907250844,-0.2400753199798447,-0.4483266878794634,0.0726643660817257,0.1433580380999742,-0.4332869945759767,-0.3853478592529984,-0.4114672678023142,-0.3816398083922435,0.1023903220734654,-0.4466032052418194,-0.3951674075217624,-0.4441228543692669,4.0929359013796605,0.3157434581914818,-0.2257618124190448
LAYN,-0.2984381559138028,-0.2667486837753614,-0.1475733743970552,-0.3233401101231155,-0.2697598151551976,0.2245341137764247,-0.3233401101231155,-0.3233401101231155,-0.3188231139078249,-0.318815266031201,-0.3178305214817058,-0.3233401101231155,0.1265316262052105,-0.3149216999614033,-0.3233401101231155,-0.3217130312659887,4.191036357950538,-0.0686867088254842,-0.2820911766015705
AC005392.2,-0.2965821791214699,-0.2965821791214699,-0.2937225035603814,-0.2965821791214699,-0.2889236315990132,0.3860783999478838,-0.2965821791214699,-0.2965821791214699,-0.2906013855667648,-0.1831301054428724,-0.2965821791214699,-0.2965821791214699,0.0438784438667029,-0.2965821791214699,-0.2965821791214699,-0.2952564294364865,4.184081182127101,-0.2965821791214699,-0.2965821791214699
CD177,-0.2639495250211457,-0.2614218133901403,-0.2625421148393664,-0.2639495250211457,-0.2630197071853353,0.1043898488974467,-0.2639495250211457,-0.2639495250211457,-0.2639495250211457,-0.2639495250211457,-0.2598006304001773,-0.2639495250211457,-0.1175416043948859,-0.2639495250211457,-0.2639495250211457,-0.2633914189025003,4.226772215447562,-0.2639495250211457,-0.2639495250211457
LINC02099,-0.0043162495659947,-0.2700362351820056,-0.2907832049346207,-0.292500984348953,-0.2874218004300014,-0.292500984348953,-0.292500984348953,-0.1606879332325422,-0.2701734387687209,-0.292500984348953,-0.2391751608355429,-0.292500984348953,0.028098653594858,-0.2805210292137798,-0.292500984348953,-0.2819683659193138,4.222794742650475,-0.292500984348953,-0.1183030877201397
PMCH,-0.209584582072328,-0.0015786258780117,-0.0573802232517849,-0.2561106908882237,-0.2720396297518231,-0.2768070623471691,-0.2768070623471691,-0.2768070623471691,-0.2741953751028404,-0.2646270718381427,-0.2701809724558294,-0.2768070623471691,-0.1526422491046603,-0.2583735640952512,-0.2768070623471691,-0.2756026279526953,4.229965048821775,-0.2768070623471691,-0.2768070623471691
RTKN2,-0.2612614459581036,-0.1620392052070772,-0.2115092247452889,-0.2884211351546106,-0.2791336427702491,-0.1975988478940664,-0.2781151123386739,-0.2714193890633219,-0.2803190190958837,-0.2690125437260707,-0.2848931242212288,-0.2621075634068145,0.035274626029029,-0.1276069719883684,-0.2884211351546106,-0.2853126183107264,4.229827401523775,-0.2356152189745967,-0.2823158295431123
FOXP3,-0.2575461015764282,-0.1962852385405076,-0.2511995853805311,-0.2598659798994197,-0.2613967748735338,-0.2648006665518301,-0.2532830331488574,-0.2608236035670397,-0.2630509074583352,-0.2501750404717552,-0.2603547957544817,-0.2597562131854923,0.0248787939558944,-0.2634276623712911,-0.1816416972798884,-0.2631202883814418,4.23362770151919,-0.2603040206852243,-0.2514748863490257
TIGIT,-0.3530499423858014,-0.1022665898348987,0.1739821152521007,-0.363068330362113,-0.3593377011182163,-0.3741294057195153,-0.3514227988098916,-0.3577677299734156,-0.3711391114378097,-0.3588740502667965,-0.3635617955566643,-0.3623676862301654,0.5485193087242662,-0.3695223192544598,-0.2844551207861923,-0.3701322303812851,4.099639530978872,0.2648726882589972,-0.3459188310970109
CCR8,-0.2947404505036059,0.022278293895716,-0.2464377771278809,-0.2947404505036059,-0.2947404505036059,-0.2947404505036059,-0.2947404505036059,-0.2725829496433489,-0.2933976997871206,-0.2947404505036059,-0.2918047083323934,-0.2947404505036059,0.0608049078176602,-0.2862859309187338,-0.2947404505036059,-0.292725534962214,4.211692633906435,0.0411228196843339,-0.2947404505036059
LAIR2,-0.3163221453167091,-0.0950658289119709,-0.2380449067554729,-0.3182362188870127,-0.3134886602817887,-0.3242517923116897,-0.3242517923116897,-0.31414500556975,-0.3106916616604778,-0.3086958690096602,-0.3027521545913322,-0.3242517923116897,0.3247665712443505,-0.3065603144171172,-0.3242517923116897,-0.3057902816336512,4.171541211942507,0.2248908759724234,-0.2943984428775781
AC017002.3,-0.3399458138735018,0.1933379652409658,-0.1877054676120031,-0.2976313296163226,-0.2744927791856656,-0.3399458138735018,-0.288710141323822,-0.3341705509579915,-0.3025999484604268,-0.2413993125366446,-0.3126892474382356,-0.3399458138735018,0.5466320664273379,-0.3310975519796271,-0.3399458138735018,-0.3340671376288572,4.141059649505591,-0.3063006891176732,-0.3103822698226179
IL2RA,-0.2756033572861853,-0.1258589962049915,-0.2715335763745674,-0.326752526565082,-0.3098903000926725,-0.3322516689218393,-0.2924290095602809,-0.2352613328566512,-0.3216414564541408,-0.2668446127309152,-0.1677067893791411,-0.3209019032897608,0.4876972535199828,-0.3268466579110455,-0.3322516689218393,-0.3248750079845919,4.173028523362736,-0.1542374693541508,-0.275839442994863
LTA,0.9684609184151732,0.8928943463762501,0.1524312446739486,-0.5383022469060338,-0.5463107430130144,-0.5757936353462536,-0.4980904526894534,-0.5276385583820613,-0.563007090555623,-0.5545267051278683,-0.5625614171487989,-0.5373919229330673,0.4167022581948531,-0.561399711099968,-0.5757936353462536,-0.568691407644357,3.6275862361712607,0.5106700113875586,0.0407625109737079
LINC02195,-0.3753946392718531,-0.0046200663212621,1.6298751810101049,-0.4005881250949893,-0.4100132545371108,-0.4201154940921708,-0.4201154940921708,-0.3692451022109294,-0.4180623244441587,-0.4121949690875153,-0.4146673497952747,-0.4201154940921708,0.7868092042417454,-0.4112030300142485,-0.4201154940921708,-0.4151908381557461,3.6432984470051353,-0.3535317292996754,-0.3948094276555386
TRBV11-1,-0.040881711155431,0.979650033789826,1.229313651417126,-0.193878305612346,-0.3583172334424407,-0.4298756354705623,-0.4298756354705623,-0.4298756354705623,-0.4138746894953221,-0.4298756354705623,-0.4298756354705623,-0.4298756354705623,-0.2347993155885601,-0.4298756354705623,-0.4298756354705623,-0.4243807052249786,3.755924630017751,-0.4298756354705623,-0.4298756354705623
ZNF80,0.0892747561697421,0.0727712286835688,1.04581517474204,-0.2756729837487346,-0.4385358894161011,-0.4748997777526815,-0.4748997777526815,-0.4748997777526815,-0.469000393454091,-0.4748997777526815,-0.4438971589509248,-0.4748997777526815,0.1373687569162137,-0.4605990086208573,-0.4748997777526815,-0.4483708099627466,3.8392893100662016,0.675855461844459,-0.4748997777526815
TRAV40,-0.3509975110239206,1.1187672314642585,0.8655953658702159,-0.465826576310025,-0.465826576310025,-0.465826576310025,-0.465826576310025,-0.465826576310025,-0.4539139575347493,-0.465826576310025,-0.465826576310025,-0.465826576310025,0.1616515242590297,-0.465826576310025,-0.465826576310025,-0.465826576310025,3.707693258556056,0.5411230041294105,-0.465826576310025
TNFRSF1B,-0.4899257220622766,0.2067895981977929,-0.1988987745312074,-0.8736075029542452,0.0723034409618494,-1.056440426335682,-1.0390533324341629,0.9064648192806308,-0.1737495794432519,1.2653255945294712,0.2325179876549606,-0.9737431402176407,1.0406389987907136,-0.7287740709787389,-0.6807646243375368,-0.7096325258852257,3.080305959236997,-0.2413775277791078,0.3616208283066602
GBP5,-0.4754468782792424,0.8786023915600094,0.9562882775850576,-0.8702724764449264,-0.5623348809365373,-0.7682797801970366,-0.8383327076366863,-0.7177657947448762,-0.6406696215509056,1.6385876754393662,0.0231549138792883,-0.6576729688398957,1.9223556538678697,-0.6676161802227654,-0.7193229933053568,-0.5758583586428777,2.1709411313744806,0.648009856385405,-0.7443672592903708
TNIP3,-0.6633721372674927,-0.1650856825657601,0.8279522239136589,-0.7063485072736166,-0.6301547190088675,0.2651486879996534,-0.6124102152424105,-0.553321368867143,-0.357522166235143,1.233758715924627,-0.5911914774429028,-0.6760287070247832,2.065100762623317,-0.6707816004478968,-0.7571255177130537,-0.2142672770350674,2.832793033779052,-0.0069560226392377,-0.6201880254769323
CKLF,-1.0725182542501113,1.3786213173455109,1.266686969107933,1.0957378794132988,1.5921777789397198,-1.2708663786457617,0.3955675467294827,-1.5520994719499763,-0.0780862424088233,-0.2854771815672371,-0.5970551914312697,-0.5843346162471823,0.9573521195134498,0.0877735211497448,-1.6354738798305468,0.0543008020564933,0.8702711581652643,0.4268546488308278,-1.0494325249208158
CISH,-1.186663488321542,1.826331940695324,1.3898142595519956,0.0321182600740662,0.6931705548120823,-1.4037955590072118,-1.1380395628669058,0.3685824203388488,-0.1202188762969719,-0.5393544111276614,-0.5125124449713132,-1.3241841074949958,-0.268707967553828,-0.4108150518579137,-0.7056071777831824,-0.1837295195763695,2.086676374294812,0.7922256506674045,0.6047087064233637
TNF,0.8793233576268868,2.4883369630653007,0.0592956994768635,0.2666366787239918,0.7831651596495787,-1.119135811435398,-1.04474672119583,-0.9641676287062372,-0.3562045773082942,0.4882729688977319,-0.5858542144546189,-1.2863547297320954,0.3130993877760428,-0.6568537607477175,-0.9861240015312862,-0.3031214118455909,1.9995153281015392,0.2553803302709159,-0.2304630166317828
RGS16,0.0533848696131129,2.7173971307632456,0.6920807521976637,-0.7844241959537883,-0.2333058652428958,-0.6611769614901889,0.7486518504006628,-0.6951068827817207,-0.823965796653663,-0.7171523697549689,-0.7959018771561833,0.9338187596981142,1.0440399681128116,-0.8286845043512991,-0.8635972272147465,-0.8477022873510969,-0.0530178657044261,1.6572125307171623,-0.5425500278477942
ELOVL6,-0.6845045354031097,1.6490961225153762,1.3468682282181004,-0.7254143651242242,-0.7378349348446811,-0.6376078777060405,2.0016512110475557,-0.676185023938715,-0.7135242498996918,-0.6286907328035469,-0.6697039629022286,-0.5208233293518139,1.3750698285365623,-0.7030037870964022,0.8555384890688419,-0.729775168667092,-0.5408437754300743,1.4227252145757212,-0.6830373507945376
C12orf75,-0.0802446717542284,0.4015383151435904,1.037255693641028,-0.6967515217189716,-0.4781152624869722,1.5355696441995368,-0.7441971836429941,-0.701460702570139,-0.8185248299057968,-0.7974356136748741,-0.812773839419715,-0.4053781809897295,1.8843905915434016,-0.7877992761920984,-0.4168809366794375,-0.8202832575735296,0.0254057415440664,0.1317745918963239,2.5439106986405395
PLP2,0.1521091967871818,1.22354380364823,0.9331496078788156,0.0240838082671125,0.1231634313294342,-1.0376373407051795,-0.5408401221131138,-1.1987651530319228,-0.599956906309455,-0.6954689716931763,-1.0933346424464705,0.2711016507005572,0.9417985156206954,0.6910051009568763,-1.7862058153394778,-1.0678360370556514,0.9971661943030208,0.48312599649573,2.179797682706793
SLA2,-0.6127847533851472,0.6774377728313609,1.2814665762610231,-0.6925268233466186,-0.6719253757804147,-0.6743573431150702,-0.624557034356908,-0.6387185427086037,-0.6898457660541648,-0.6628764004323819,-0.6742454741998097,-0.6811048201698775,1.827502548321407,-0.6850201327619804,-0.0285402182355321,-0.688501493807125,0.3764401556672747,1.3733857874824278,2.48877133779014
ARL4C,-0.5516167299569551,1.0162540985051816,1.2511150917047449,0.2483630853190541,-0.1324235710897902,-0.8448403606280174,-1.015235934276394,-0.6505609194810436,-0.8348582218351547,-0.7200525583700648,0.0034595859784364,-0.8041481117055462,1.399864355732008,-0.8977575240187601,-1.0292085770676065,-1.0010946548300446,1.5969121779521065,1.1562874405670036,1.8095413275008416
C4orf50,-0.6656756948742866,1.010285109340134,1.9514323507048423,-0.6656756948742866,-0.6656756948742866,-0.6656756948742866,-0.6656756948742866,-0.6656756948742866,-0.6511738817095294,-0.6656756948742866,-0.6656756948742866,-0.6656756948742866,1.444091820840043,-0.6656756948742866,-0.6656756948742866,-0.6656756948742866,1.823521327971916,0.9650235393817004,1.4449280719623323
TRAV22,-0.6027404586561583,1.8948575444461129,1.2106231872045703,-0.5512804929008309,-0.6025865938707579,-0.640376456275011,-0.640376456275011,-0.640376456275011,-0.6317617488875086,-0.5739287150877165,-0.6238445072322485,-0.640376456275011,0.9083762259666536,-0.6385412117465618,-0.640376456275011,-0.6325067056673851,1.4713593710444728,0.1390460705659519,2.4348103161964607
CYFIP2,0.5598914728411761,0.7009702091985294,0.9264203192017024,-0.0659418991409813,-0.727462695938584,-0.6068956156279857,-0.5738755874414033,-0.7336400161395047,-0.8755886080681121,-0.7877854239024132,-0.910443374003817,-0.3617000576624287,1.423052164752565,-0.8350271913615768,-0.8959264789840737,-0.8187634193661071,0.978402389266574,0.9155163497689002,2.6887974626075395
CXCR3,0.4374686313992401,1.5701999684870684,1.424213874069093,0.239056830447468,-0.7550176838650008,-0.8393149555300301,-0.8388958883123803,-0.79018923301578,-0.8482112497792822,-0.8158904350419892,-0.8434533623072143,-0.3229089276090015,1.256926500513314,-0.8333934425049143,-0.6965201135075106,-0.8496515004641375,1.1097201515549036,0.2306972931839977,2.1651635422821576
LIME1,-0.3082599831751128,1.2096289849285675,1.5262338940633642,-0.780494467939943,-0.7940708282922181,-0.699290025342238,-0.764652587765845,-0.7643896291480656,-0.7945800405991557,-0.7544812628159673,-0.7826267972989303,1.2072800392926617,1.9399625909820997,-0.7858491373688862,-0.3855447763514388,-0.8070628606324876,0.933114458757353,-0.0930553235512958,1.6981377522575376
AL359513.1,-0.0317519583670485,0.6047957722593555,0.7175643687839165,-0.7617147949191635,-0.8927066705885423,-0.0750340870712583,-0.697853123212495,-0.9674679263812572,-0.9531788047045444,-0.8730219089994468,-0.9456775400503348,1.50980124287478,2.2569012020484083,0.3504648164359457,-1.0790319073983414,-0.9954964878352592,1.3221912955641923,0.4345122978714287,1.0767042136896627
TOX2,-0.0045785804161842,0.9734902886867106,0.086690243305058,-0.7181715902640778,-0.7465100698369894,-0.7809738729738331,-0.7046575935888181,-0.7050281321273797,-0.7652955749377706,-0.7614714493487021,-0.759681201432018,1.4134527642950996,2.2821865450766508,-0.7576438102428185,-0.7809738729738331,-0.7730186459704274,1.7547910173250258,0.7474745788087223,0.999918956615585
AC025031.3,0.2327644367628265,0.1019829978235549,-0.0349406337885815,-0.7954945374101149,-0.3007786713151082,-0.7954945374101149,-0.7954945374101149,0.062958196820403,-0.7863757540988445,-0.7954945374101149,-0.6781478483049717,1.0206103794354968,2.1395804079229293,-0.6933850343158793,-0.7954945374101149,-0.7771123134129051,-0.1253061478497434,1.36095091946594,2.454671751905457
PLCXD2,0.0330882731446816,0.300642936242377,1.3309699933962744,-0.625341690596738,-0.7366788461264143,0.179404460650015,-0.6028302324963406,-0.8843000148824753,-0.8036226586855276,-0.7588582450981408,-0.7085383121175718,-0.1570252072809162,2.415241615555813,-0.8405302623917433,-0.8843000148824753,-0.8510827092434411,0.5371586287794393,1.8965366942951176,1.1600655917380651
N4BP3,0.5906696574715344,-0.1784638799522288,0.2486033889925695,-0.358015903159271,-0.3647819769774153,-0.8417630094005017,-0.8417630094005017,-0.2523429093491555,-0.7486120566777982,-0.7767031795799191,-0.8305387671510742,0.3789221409675465,2.048499639347491,-0.821270400157974,-0.8417630094005017,-0.8253045716242433,0.6322488540281518,2.60001996090612,1.182359031117173
TOX,0.4447023692500094,0.4149438199549914,0.8194161349657564,1.8094154848993085,-0.3387552316416252,-0.644270863676506,-0.093001880605848,-0.769816253309356,-0.890652816451125,-0.8579881969137347,-0.8822994111021781,-0.2315064423426312,1.2427765884773838,-0.887699415349652,-0.91534176341911,-0.9041425238350564,1.951859233987136,1.616443563344766,-0.8840823962325283
ICAM3,0.64774042909167,1.1279117666464715,0.9636751456666192,1.885681033004617,-0.3411435140877944,-1.108535674031941,-0.7468593207768499,-0.9626803650347426,-0.8183842258718287,-0.5570725962462206,-1.1104426524214088,0.7361517674850899,1.1036542404202836,-0.961136001552384,-0.8766510825455027,-0.9475952409288436,1.7521618229524916,0.5177128288727063,-0.3041883606424325
CD48,1.0456209568650623,1.3645565279852228,1.411238895770186,1.7826096458191678,-0.082477753567955,-1.32129056718882,-0.7735995957261383,-1.0797763988469882,-0.8479706822668905,1.027628251125042,-0.333468525560661,-0.6065404526337195,0.708134615070118,-1.0961435971836424,-0.8093613204859527,-1.216923399098108,0.558955294868954,0.811421354107647,-0.5426132490525234
